ID,BusinessUnit,Effective Date,Document Language,BaseURL,Name,POPPIsArchived,Uploaded By,DocumentID,Document TYPE,POPPIsActive,Approval Status,Uploaded On,Document Template,Copy PPM Archived Documents,Planned Review Date,Item Type,Path,Document ID Value
2186,353;#Administrative Services,2021-10-06,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Requirements_Security Clearance.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2186'>POPP-11-2186</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2147,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Requirements_UN Travel Documents and National Passport.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2147'>POPP-11-2147</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2148,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Requirements_Visas at Head Quarters (New York).docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2148'>POPP-11-2148</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2079,353;#Administrative Services,2019-01-06,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Route Mode of Transportation and Standard of Accommodation.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2079'>POPP-11-2079</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2145,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Unaccompanied Shipment of Personal Effects and Household Goods.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2145'>POPP-11-2145</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2303,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Lease Management_Acquisition Renewal and Termination of Premise Leases.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2303'>POPP-11-2303</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2158,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Lease Management_Equipment Leases.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2158'>POPP-11-2158</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2302,353;#Administrative Services,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Management of Local Presence_Clearing a Local Presence.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2302'>POPP-11-2302</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1870,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Management of Local Presence_Closing Local Presence outside Country Office.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1870'>POPP-11-1870</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1204,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Management of Local Presence_Developing a Business Case.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1204'>POPP-11-1204</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1081,353;#Administrative Services,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Management of Local Presence_Setting up Local Presence.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1081'>POPP-11-1081</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3587,353;#Administrative Services,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Services_Lease Management_Type of Leases and Treatment in UNDP Books.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3587'>POPP-11-3587</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2205,350;#Financial Resources Management,2019-07-11,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Agency Implementation Finances.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2205'>POPP-11-2205</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2426,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Asset Management Property Plant Equipment PPE_PPE.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-45'>UNITBMS-1904581467-45</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2386,352;#Partnerships,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,BERA_Partnerships_Foundations.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2386'>POPP-11-2386</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2049,350;#Financial Resources Management,2020-07-29,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Banking Arrangement_Designation and Responsibilities of Signatories.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2049'>POPP-11-2049</a>,Policy,TRUE,Approved,2022-09-15 11:32,,,2025-07-29,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2471,356;#Accountability,2017-08-02,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Accountability_Managing Prescriptive Content.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2471'>POPP-11-2471</a>,Policy,TRUE,Approved,2022-09-15 10:18,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2284,353;#Administrative Services,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Asset Management Property Plant Equipment_PPE_PPE.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2284'>POPP-11-2284</a>,Policy,TRUE,Approved,2022-09-15 10:18,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2402,356;#Accountability,2016-12-13,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Delegation of Authorities_Participation and Role of UNDP Delegates at intl conferences and events.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2402'>POPP-11-2402</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
347,356;#Accountability,2021-12-20,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Ethics_Financial Disclosure.pdf,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-347'>POPP-11-347</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3211,356;#Accountability,2020-04-22,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Ethics_Gifts Policy.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3211'>POPP-11-3211</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,2022-04-23,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3760,356;#Accountability,2019-09-06,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Evaluation.pdf,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3760'>POPP-11-3760</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,2022-09-06,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1895,356;#Accountability,2015-09-10,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Internal Control Framework_Anti-Fraud Policy.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1895'>POPP-11-1895</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3633,356;#Accountability,2021-10-29,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_UNDP RAS guidance.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3633'>POPP-11-3633</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2512,356;#Accountability,2018-01-17,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Business Continuity Management_BCM Policy Statement.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2512'>POPP-11-2512</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3634,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_UNDP Risk Appetite Statement.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3634'>POPP-11-3634</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3122,356;#Accountability,2019-03-13,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Enterprise Risk Management Policy.pdf,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3122'>POPP-11-3122</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,2021-03-13,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3747,356;#Accountability,2019-03-31,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Enterprise Risk Management Policy.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3747'>POPP-11-3747</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,2022-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3799,669;#Programme and Project Management,2018-06-05,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,6. PPM_Implement_Annual Planning.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3799'>POPP-11-3799</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3818,54;#Risk Management,2022-09-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability AML CFT.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3818'>POPP-11-3818</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,2025-09-30,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
588,355;#Procurement,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,​PSU_Sourcing of Suppliers_Sourcing and Market Research.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-588'>POPP-11-588</a>,Policy,TRUE,Approved,2022-09-15 10:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3815,356;#Accountability,2022-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_UNDP Personal Data Privacy Policy.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3815'>POPP-11-3815</a>,Policy,TRUE,Approved,2022-09-14 19:03,,,2025-07-26,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3819,,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDP-OAI-Charter-ENG-2022.pdf,FALSE,Emiliana Zhivkova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3819'>POPP-11-3819</a>,Policy,TRUE,Approved,2022-09-06 20:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3676,353;#Administrative Services,2018-09-13,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Daily Subsistence Allowance (DSA)_French.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3676'>POPP-11-3676</a>,Template,TRUE,Approved,2022-08-15 17:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3458,353;#Administrative Services,2018-09-13,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Daily Subsistence Allowance (DSA)_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3458'>POPP-11-3458</a>,Policy,TRUE,Approved,2022-08-15 17:03,,,2021-09-13,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2417,353;#Administrative Services,2016-06-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement travel_Relocation shipment.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2417'>POPP-11-2417</a>,Policy,TRUE,Approved,2022-07-19 22:01,,,2023-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3749,349;#Human Resources Management,2017-06-01,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Rank-in-Post_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3749'>POPP-11-3749</a>,Policy,TRUE,Approved,2022-07-19 21:46,,,2023-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3456,353;#Administrative Services,2016-07-01,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement travel_Relocation shipment_Spanish.docx,FALSE,Emiliana Zhivkova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-173-387'>UNITBMS-173-387</a>,Policy,TRUE,Approved,2022-07-18 18:01,,,2018-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3407,349;#Human Resources Management,2017-06-01,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Rank-in-Post_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3407'>POPP-11-3407</a>,Policy,TRUE,Approved,2022-07-15 21:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3396,349;#Human Resources Management,2010-10-01,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Selection and Reassignment Policy International Rotational Posts_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3396'>POPP-11-3396</a>,Policy,TRUE,Approved,2022-07-15 19:46,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3219,356;#Accountability,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Enterprise Risk Management Policy_French.pdf,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3219'>POPP-11-3219</a>,Policy,TRUE,Approved,2022-07-14 22:33,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2781,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Project Risk Register Description and Offline Template.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2781'>POPP-11-2781</a>,Template,TRUE,Approved,2022-07-14 20:20,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3803,669;#Programme and Project Management,2013-10-14,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,SO_UNDP Security Applicability Guideline_French.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3803'>POPP-11-3803</a>,Template,TRUE,Approved,2022-07-12 19:43,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2494,356;#Accountability,2022-07-12,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Risk Escalation Guideline.pdf,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2494'>POPP-11-2494</a>,Template,TRUE,Approved,2022-07-12 19:39,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3400,349;#Human Resources Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Work Life_Flexible Working Arrangements_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-173-834'>UNITBMS-173-834</a>,Policy,TRUE,Approved,2022-07-07 19:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3802,357;#Security,2022-07-06,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,SO_UNDP Security Applicability Guideline_ Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3802'>POPP-11-3802</a>,Template,TRUE,Approved,2022-07-06 18:24,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1518,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Programming Standards and Principles_Social and Environmental Screening Template_FRENCH.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1518'>POPP-11-1518</a>,Template,TRUE,Approved,2022-07-06 16:45,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1519,669;#Programme and Project Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Programming Standards and Principles_Social and Environmental Screening Template_SPANISH.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1519'>POPP-11-1519</a>,Template,TRUE,Approved,2022-07-06 16:45,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1517,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Programming Standards and Principles_Social and Environmental Screening Template_ENGLISH.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1517'>POPP-11-1517</a>,Template,TRUE,Approved,2022-07-06 16:23,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3801,669;#Programme and Project Management,2022-06-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_UNDP Social and Environmental Screening Procedure Guide.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3801'>POPP-11-3801</a>,Template,TRUE,Approved,2022-07-06 16:22,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3800,349;#Human Resources Management,2022-06-09,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Disciplinary Measures and Procedures_Legal Framework Addressing Non-Compliance_SP.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3800'>POPP-11-3800</a>,Policy,TRUE,Approved,2022-06-29 17:18,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2586,350;#Financial Resources Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Resource Planning and Cost Recovery_Cost Recovery_GMS_Expenditure of Income Accrued from Cost Recovery_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-148'>UNITBMS-1904581467-148</a>,Policy,FALSE,Approved,2022-06-27 18:01,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3101,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Close_Close and Transition_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3101'>POPP-11-3101</a>,Policy,TRUE,Approved,2022-06-17 22:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2604,669;#Programme and Project Management,2018-06-05,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Report.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2604'>POPP-11-2604</a>,Policy,TRUE,Approved,2022-06-17 19:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3102,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Report_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3102'>POPP-11-3102</a>,Policy,TRUE,Approved,2022-06-17 19:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3103,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Manage Change_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3103'>POPP-11-3103</a>,Policy,TRUE,Approved,2022-06-17 17:27,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3105,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Monitor_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3105'>POPP-11-3105</a>,Policy,TRUE,Approved,2022-06-17 16:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2954,669;#Programme and Project Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Monitor_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2954'>POPP-11-2954</a>,Policy,TRUE,Approved,2022-06-17 16:16,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3106,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Deliver Results_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3106'>POPP-11-3106</a>,Policy,TRUE,Approved,2022-06-16 23:22,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3107,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Annual Planning_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3107'>POPP-11-3107</a>,Policy,TRUE,Approved,2022-06-16 17:58,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3108,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Appraise and Approve_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3108'>POPP-11-3108</a>,Policy,TRUE,Approved,2022-06-16 16:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2952,669;#Programme and Project Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Appraise and Approve_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2952'>POPP-11-2952</a>,Policy,TRUE,Approved,2022-06-16 16:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2951,669;#Programme and Project Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Performance-Based Payments_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2951'>POPP-11-2951</a>,Policy,TRUE,Approved,2022-06-16 14:44,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3109,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Performance-Based Payments_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3109'>POPP-11-3109</a>,Policy,TRUE,Approved,2022-06-16 14:44,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3788,349;#Human Resources Management,2022-06-09,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Disciplinary Measures and Procedures_Legal Framework Addressing Non-Compliance.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3788'>POPP-11-3788</a>,Policy,TRUE,Approved,2022-06-16 12:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
