ID,BusinessUnit,Effective Date,Document Language,BaseURL,Name,POPPIsArchived,Uploaded By,DocumentID,Document TYPE,POPPIsActive,Approval Status,Uploaded On,Document Template,Copy PPM Archived Documents,Planned Review Date,Item Type,Path,Document ID Value,FileType,URL
3748,349;#Human Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Rules and Procedures for the UNDP Compliance Review Panel_CRP_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNDPGBL-601-264'>UNDPGBL-601-264</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Rules and Procedures for the UNDP Compliance Review Panel_CRP_FR.docx
3612,349;#Human Resources Management,2021-09-16,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Danger Pay_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3612'>POPP-11-3612</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Danger Pay_French.docx
2497,349;#Human Resources Management,2017-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HRM_ Allowances and Benefits_Dependency Allowances.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2497'>POPP-11-2497</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HRM_ Allowances and Benefits_Dependency Allowances.docx
2110,349;#Human Resources Management,2005-09-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Separation_Expiration of Fixed-Term Appointment.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2110'>POPP-11-2110</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Separation_Expiration of Fixed-Term Appointment.docx
1710,349;#Human Resources Management,2005-05-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Separation_Termination of Appointment for Reasons of Health.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1710'>POPP-11-1710</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Separation_Termination of Appointment for Reasons of Health.docx
2301,349;#Human Resources Management,2016-02-22,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Leave_Sick Leave.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2301'>POPP-11-2301</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Leave_Sick Leave.docx
2252,349;#Human Resources Management,2004-04-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Separation_Abandonment of Post.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2252'>POPP-11-2252</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Separation_Abandonment of Post.docx
2063,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Separation_Death.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2063'>POPP-11-2063</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Separation_Death.docx
2435,349;#Human Resources Management,2017-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Separation from Services_Mandatory Age of Separation (Retirement).docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2435'>POPP-11-2435</a>,Policy,True,Approved,2022-10-07 19:08,,,2021-01-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Separation from Services_Mandatory Age of Separation (Retirement).docx
1822,349;#Human Resources Management,2016-04-08,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Appointment_Temporary Appointment.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1822'>POPP-11-1822</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Appointment_Temporary Appointment.docx
2269,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries_Staff Assessment.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2269'>POPP-11-2269</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Salaries_Staff Assessment.docx
959,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salary_Salary Increments.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-959'>POPP-11-959</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Salary_Salary Increments.docx
2274,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries_Overtime Compensation.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2274'>POPP-11-2274</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Salaries_Overtime Compensation.docx
1180,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries_Pensionable Remuneration.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1180'>POPP-11-1180</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Salaries_Pensionable Remuneration.docx
161,349;#Human Resources Management,,Arabic,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Refund Claim Form (AR).pdf,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-161'>POPP-11-161</a>,Template,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Refund Claim Form (AR).pdf
2058,349;#Human Resources Management,2010-10-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recruitment and Selection_Family Relationships.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2058'>POPP-11-2058</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_Family Relationships.docx
156,349;#Human Resources Management,,Arabic,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_MIP Cigna Prior Approval Form (AR).pdf,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-156'>POPP-11-156</a>,Template,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Prior Approval Form (AR).pdf
219,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Service Contracts (SC)_UN-Outsourcing and Impact on Staff (2005).pdf,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-219'>POPP-11-219</a>,Regulation,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Service Contracts (SC)_UN-Outsourcing and Impact on Staff (2005).pdf
223,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Standards of Conduct_Status Basic Rights and Duties of United Nations Staff Members (2002).pdf,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-223'>POPP-11-223</a>,Regulation,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Standards of Conduct_Status Basic Rights and Duties of United Nations Staff Members (2002).pdf
994,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Leave_Family Leave.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-994'>POPP-11-994</a>,Policy,True,Approved,2022-10-07 19:08,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Leave_Family Leave.docx
998,349;#Human Resources Management,2017-05-31,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Rank-in-Post.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-998'>POPP-11-998</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Rank-in-Post.docx
1021,349;#Human Resources Management,2022-09-15,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Types of Leave_Annual Leave.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1021'>POPP-11-1021</a>,Policy,True,Approved,2022-10-07 19:07,,,2024-09-15,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Leave_Annual Leave.docx
1898,349;#Human Resources Management,2015-04-22,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Social Security_UN Clinics.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1898'>POPP-11-1898</a>,Policy,True,Approved,2022-10-07 19:07,,,2023-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Social Security_UN Clinics.docx
2296,349;#Human Resources Management,2013-10-14,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Work Life_Flexible Working Arrangements.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2296'>POPP-11-2296</a>,Policy,True,Approved,2022-10-07 19:07,,,2023-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Work Life_Flexible Working Arrangements.docx
2538,349;#Human Resources Management,2018-01-25,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_UNDP Non-Reimbursable Loan Agreement.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2538'>POPP-11-2538</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Non-Staff_UNDP Non-Reimbursable Loan Agreement.docx
2510,349;#Human Resources Management,2018-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Separation of Services_Termination of Appointment.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2510'>POPP-11-2510</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Separation of Services_Termination of Appointment.docx
2826,355;#Procurement,2018-09-25,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Procurement Methods_Procurement Methods_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-78'>UNITBMS-1904581467-78</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Procurement Methods_Procurement Methods_French.docx
2578,349;#Human Resources Management,2018-03-13,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Classification of Job Posts_Job Evaluation.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2578'>POPP-11-2578</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Classification of Job Posts_Job Evaluation.docx
2852,349;#Human Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Separation from Services_Commutation of Annual Leave_French.docx,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-173-498'>UNITBMS-173-498</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Separation from Services_Commutation of Annual Leave_French.docx
3167,350;#Financial Resources Management,2015-05-20,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Pipeline and Revenue Management_Regular Resources_Government Contributions to Local Office Costs_SP.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3167'>POPP-11-3167</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Pipeline and Revenue Management_Regular Resources_Government Contributions to Local Office Costs_SP.docx
3356,355;#Procurement,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Solicitation Process_Solicitation Documents_Request for Quotation (RFQ)_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3356'>POPP-11-3356</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_Request for Quotation (RFQ)_French.docx
3745,,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDP Financial Regulations and Rules.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3745'>POPP-11-3745</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/UNDP Financial Regulations and Rules.docx
3631,669;#Programme and Project Management,2021-01-15,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_GEF-Funded Projects_Roles and Accountability_RACI Matrix.xlsx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3631'>POPP-11-3631</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_GEF-Funded Projects_Roles and Accountability_RACI Matrix.xlsx
3597,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Quick Guide to Downloading the PCAT.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3597'>POPP-11-3597</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Design_Quick Guide to Downloading the PCAT.docx
3751,,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDP Financial Regulations and Rules1.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3751'>POPP-11-3751</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/UNDP Financial Regulations and Rules1.docx
3752,,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Financial Closure of Development Projects and Trust Funds_Trust Fund Completion Check List.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3752'>POPP-11-3752</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Financial Closure of Development Projects and Trust Funds_Trust Fund Completion Check List.docx
3763,,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Revenue Management_IPSAS 23 Policy Paper.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3763'>POPP-11-3763</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Revenue Management_IPSAS 23 Policy Paper.docx
3753,,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDG Paper on Pooled Financing for Agenda 2030.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3753'>POPP-11-3753</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/UNDG Paper on Pooled Financing for Agenda 2030.docx
3754,,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Financial Management and Execution Modalities_Combined Delivery Report_CDR Bridge Navigation Guide.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3754'>POPP-11-3754</a>,Template,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Financial Management and Execution Modalities_Combined Delivery Report_CDR Bridge Navigation Guide.docx
3791,349;#Human Resources Management,2022-06-09,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Disciplinary Measures and Procedures_Legal Framework Addressing Non-Compliance_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3791'>POPP-11-3791</a>,Policy,True,Approved,2022-10-07 19:07,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Disciplinary Measures and Procedures_Legal Framework Addressing Non-Compliance_FR.docx
3420,355;#Procurement,2016-07-27,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Award and Management of Contract_Handling of Procurement Complaints_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3420'>POPP-11-3420</a>,Policy,True,Approved,2022-10-07 18:50,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_Handling of Procurement Complaints_FR.docx
3351,355;#Procurement,2020-06-04,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Construction Works_Construction Works Policy_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3351'>POPP-11-3351</a>,Policy,True,Approved,2022-10-07 18:47,,,2022-06-04,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Construction Works_Construction Works Policy_FR.docx
2824,355;#Procurement,2016-07-27,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Evaluation of Offers_Evaluation of Offers_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-34'>UNITBMS-1904581467-34</a>,Policy,True,Approved,2022-10-07 18:47,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Evaluation of Offers_Evaluation of Offers_French.docx
2991,355;#Procurement,2018-09-25,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Individual Contract_Individual Contract Policy_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2991'>POPP-11-2991</a>,Policy,True,Approved,2022-10-07 18:46,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Individual Contract_Individual Contract Policy_FR.docx
3422,355;#Procurement,2015-09-03,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Individual Contract_Security Charges to Individual Contracts_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3422'>POPP-11-3422</a>,Policy,True,Approved,2022-10-07 18:46,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Individual Contract_Security Charges to Individual Contracts_French.docx
3426,355;#Procurement,2016-10-20,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Innovation E-tendering and CSO engagement_Engaging CSO NGO as a Responsible Party_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3426'>POPP-11-3426</a>,Policy,True,Approved,2022-10-07 18:46,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation E-tendering and CSO engagement_Engaging CSO NGO as a Responsible Party_French.docx
2463,355;#Procurement,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Innovation_ E-tendering and CSO engagement_Innovation Challenge_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2463'>POPP-11-2463</a>,Policy,True,Approved,2022-10-07 18:46,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Innovation_ E-tendering and CSO engagement_Innovation Challenge_French.docx
3421,355;#Procurement,2016-07-12,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Pre Award Negotiations_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3421'>POPP-11-3421</a>,Policy,True,Approved,2022-10-07 18:46,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Pre Award Negotiations_FR.docx
