ID,Document Language,Name,FileType,URL
2590,Spanish,FRM_Resource Planning and Cost Recovery_Multiple Funding Lines for Positions_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Resource Planning and Cost Recovery_Multiple Funding Lines for Positions_Spanish.docx
2592,Spanish,FRM_Resource Planning and Cost Recovery_UN Agency Services_SCA_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Resource Planning and Cost Recovery_UN Agency Services_SCA_Spanish.docx
2593,Spanish,FRM_Resource Planning and Cost Recovery_UN Agency Services_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Resource Planning and Cost Recovery_UN Agency Services_Spanish.docx
2594,Spanish,FRM_Resource Planning and Cost Recovery_Universal Price List and Local Price List_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Resource Planning and Cost Recovery_Universal Price List and Local Price List_Spanish.docx
2595,Spanish,FRM_Resource Planning_UN Agency Services_Common Services Project Management_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Resource Planning_UN Agency Services_Common Services Project Management_Spanish.docx
2591,Spanish,FRM_Resource Planning and Cost Recovery_Use of UPL and LPL_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Resource Planning and Cost Recovery_Use of UPL and LPL_Spanish.docx
3332,Spanish,FRM_Revenue Management_Country Co-Financing and Non-Earmarked Programme Cost Sharing_SP.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Revenue Management_Country Co-Financing and Non-Earmarked Programme Cost Sharing_SP.docx
3165,Spanish,FRM_Revenue Management_Handling of Cash and Receipts Treasury_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Revenue Management_Handling of Cash and Receipts Treasury_Spanish.docx
3331,Spanish,Government Local Office Cost (GLOC) Valuation of the In-Kind Contribution from the Host Government_SP.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Government Local Office Cost (GLOC) Valuation of the In-Kind Contribution from the Host Government_SP.docx
3180,Spanish,FRM_Working with External Auditors_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Working with External Auditors_Spanish.docx
3333,Spanish,FRM_Revenue Management_OR_Joint Programming_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Revenue Management_OR_Joint Programming_Spanish.docx
2582,Spanish,Pooled Fund Management_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Pooled Fund Management_Spanish.docx
2581,Spanish,Pass-through Management when UNDP as AA_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Pass-through Management when UNDP as AA_Spanish.docx
3153,Spanish,Management of Petty Cash_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Management of Petty Cash_Spanish.docx
3169,Spanish,Trust Fund Management_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Trust Fund Management_Spanish.docx
3847,English,SO_Framework of Accountability Explainer.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SO_Framework of Accountability Explainer.pdf
3175,Spanish,FRM_Expense Management _Prepayments_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Expense Management _Prepayments_Spanish.docx
3735,French,FRM_Expense Management _Prepayments_FR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Expense Management _Prepayments_FR.docx
2650,Spanish,AC_Ethics_Protection Against Retaliation (Spanish).docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Ethics_Protection Against Retaliation (Spanish).docx
3690,English,AC_Accountability_Internal Control Framework.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Accountability_Internal Control Framework.docx
3843,Spanish,AC_Accountability AML CFT_ES.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Accountability AML CFT_ES.docx
3844,French,AC_Accountability AML CFT_FR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Accountability AML CFT_FR.docx
3824,English,HR_Workforce Management._Organizational Unit Restructuring.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Workforce Management._Organizational Unit Restructuring.docx
581,English,PSU_Solicitation Process_Solicitation.docx.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation.docx.docx
2830,French,"PSU_Invitation to Bid (ITB)-1 increase to $200,000_French.docx",docx,"https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Invitation to Bid (ITB)-1 increase to $200,000_French.docx"
324,Spanish,PSU_Solicitation Process_Solicitation Documents_Request for Proposal (RFP) - 200k and Above_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_Request for Proposal (RFP) - 200k and Above_Spanish.docx
2913,French,PSU_Solicitation Process_Solicitation Documents_Request for Proposal (RFP) - 200k and Above_French.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_Request for Proposal (RFP) - 200k and Above_French.docx
315,Spanish,"PSU_Solicitation Process_Solicitation Documents_PSU_Invitation to Bid (ITB)-1 increase to $200,000_Spanish.docx",docx,"https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_PSU_Invitation to Bid (ITB)-1 increase to $200,000_Spanish.docx"
3839,English,HR_Organizational Unit Restructuring_ Flowchart 1 The Organizational Unit Restructuring Policy.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Organizational Unit Restructuring_ Flowchart 1 The Organizational Unit Restructuring Policy.pdf
3840,English,HR_Organizational Unit Restructuring_Flowchart 2 Position Confirmation.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Organizational Unit Restructuring_Flowchart 2 Position Confirmation.pdf
3841,English,HR_Organizational Unit Restructuring_ Flowchart 3 Position Placement.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Organizational Unit Restructuring_ Flowchart 3 Position Placement.pdf
3842,English,HR_Organizational Unit Restructuring_ Flowchart 4 Competitive Selection Exercise.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Organizational Unit Restructuring_ Flowchart 4 Competitive Selection Exercise.pdf
2342,English,PSU_Solicitation Process_Solicitation Documents_Request for Proposal (RFP) - 200k and Above.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_Request for Proposal (RFP) - 200k and Above.docx
2341,English,"PSU_Invitation to Bid (ITB)-1 increase to $200,000.docx",docx,"https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Invitation to Bid (ITB)-1 increase to $200,000.docx"
1512,English,PPM_Programme Management_Resources Mobilization Target Table.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PPM_Programme Management_Resources Mobilization Target Table.docx
2343,English,PSU_Solicitation Process_Solicitation Documents_Request for Quotation (RFQ).docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_Request for Quotation (RFQ).docx
2625,Spanish,PSU_Solicitation Process_Solicitation Documents_Request for Quotation (RFQ)_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Solicitation Process_Solicitation Documents_Request for Quotation (RFQ)_Spanish.docx
7,English,AC_Ethics_Protection against Retaliation.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Ethics_Protection against Retaliation.docx
3667,French,HR_Types of Leave_Annual Leave_FR.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Leave_Annual Leave_FR.docx
3399,Spanish,HR_Types of Leave_Annual Leave_Spanish.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Types of Leave_Annual Leave_Spanish.docx
989,English,Admin Service_Asset Management_Furniture and Equipment_Acquisition and Maintenance.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Furniture and Equipment_Acquisition and Maintenance.docx
1871,English,Admin Service_Asset Management_Furniture and Equipment_Depreciation Reconc. Reports and Centr Functions.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Furniture and Equipment_Depreciation Reconc. Reports and Centr Functions.docx
2149,English,Admin Service_Asset Management_Furniture and Equipment_Disposal and Write-Off.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Furniture and Equipment_Disposal and Write-Off.docx
3141,English,Admin Service_Asset Management_Intangible Assets_Acquisition and Maintenance.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Intangible Assets_Acquisition and Maintenance.docx
3140,English,Admin Service_Asset Management_Intangible Assets_Amortizations Reconc Reports and Centr Functions.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Intangible Assets_Amortizations Reconc Reports and Centr Functions.docx
2081,English,Admin Service_Asset Management_Intangible Assets_Disposal and Write-Off.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Intangible Assets_Disposal and Write-Off.docx
990,English,Admin Service_Asset Management_Leasehold Improvement_ Disposal and Write.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Leasehold Improvement_ Disposal and Write.docx
2184,English,Admin Service_Asset Management_Leasehold Improvements_Depreciation Reconc. Reports and Centr. Functions.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Leasehold Improvements_Depreciation Reconc. Reports and Centr. Functions.docx
2150,English,Admin Service_Asset Management_Plant and Property_Acquisition and Maintenance.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Plant and Property_Acquisition and Maintenance.docx
2182,English,Admin Service_Asset Management_Plant and Property_Depreciation Reconc. Reports and Centr. Functions.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Plant and Property_Depreciation Reconc. Reports and Centr. Functions.docx
2151,English,Admin Service_Asset Management_Plant and Property_Disposal and Write-Off.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management_Plant and Property_Disposal and Write-Off.docx
2143,English,Admin Service_Duty Travel_Authorizing Official Business Travel.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Authorizing Official Business Travel.docx
2144,English,Admin Service_Duty Travel_Daily Subsistence Allowance (DSA).docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Daily Subsistence Allowance (DSA).docx
1948,English,Admin Service_Duty Travel_Other Travel Allowances and Expenses.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Other Travel Allowances and Expenses.docx
1949,English,Admin Service_Duty Travel_Post Travel.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Post Travel.docx
2185,English,Admin Service_Duty Travel_Requirements_Inoculations and Malaria Prevention.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Requirements_Inoculations and Malaria Prevention.docx
2146,English,Admin Service_Duty Travel_Requirements_Medical Clearance.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Requirements_Medical Clearance.docx
2186,English,Admin Service_Duty Travel_Requirements_Security Clearance.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Requirements_Security Clearance.docx
2147,English,Admin Service_Duty Travel_Requirements_UN Travel Documents and National Passport.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Requirements_UN Travel Documents and National Passport.docx
2148,English,Admin Service_Duty Travel_Requirements_Visas at Head Quarters (New York).docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Requirements_Visas at Head Quarters (New York).docx
2079,English,Admin Service_Duty Travel_Route Mode of Transportation and Standard of Accommodation.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Route Mode of Transportation and Standard of Accommodation.docx
2145,English,Admin Service_Duty Travel_Unaccompanied Shipment of Personal Effects and Household Goods.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Duty Travel_Unaccompanied Shipment of Personal Effects and Household Goods.docx
2303,English,Admin Service_Lease Management_Acquisition Renewal and Termination of Premise Leases.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Lease Management_Acquisition Renewal and Termination of Premise Leases.docx
2158,English,Admin Service_Lease Management_Equipment Leases.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Lease Management_Equipment Leases.docx
2302,English,Admin Service_Management of Local Presence_Clearing a Local Presence.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Management of Local Presence_Clearing a Local Presence.docx
1870,English,Admin Service_Management of Local Presence_Closing Local Presence outside Country Office.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Management of Local Presence_Closing Local Presence outside Country Office.docx
1204,English,Admin Service_Management of Local Presence_Developing a Business Case.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Management of Local Presence_Developing a Business Case.docx
1081,English,Admin Service_Management of Local Presence_Setting up Local Presence.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Management of Local Presence_Setting up Local Presence.docx
3587,English,Admin Services_Lease Management_Type of Leases and Treatment in UNDP Books.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Services_Lease Management_Type of Leases and Treatment in UNDP Books.docx
2205,English,Agency Implementation Finances.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Agency Implementation Finances.docx
2426,English,Asset Management Property Plant Equipment PPE_PPE.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Asset Management Property Plant Equipment PPE_PPE.docx
2386,English,BERA_Partnerships_Foundations.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/BERA_Partnerships_Foundations.docx
2049,English,FRM_Banking Arrangement_Designation and Responsibilities of Signatories.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Banking Arrangement_Designation and Responsibilities of Signatories.docx
2471,English,Accountability_Managing Prescriptive Content.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Accountability_Managing Prescriptive Content.docx
2284,English,Admin Service_Asset Management Property Plant Equipment_PPE_PPE.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Admin Service_Asset Management Property Plant Equipment_PPE_PPE.docx
2402,English,AC_Delegation of Authorities_Participation and Role of UNDP Delegates at intl conferences and events.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Delegation of Authorities_Participation and Role of UNDP Delegates at intl conferences and events.docx
347,English,AC_Ethics_Financial Disclosure.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Ethics_Financial Disclosure.pdf
3211,English,AC_Ethics_Gifts Policy.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Ethics_Gifts Policy.docx
3760,English,AC_Evaluation.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Evaluation.pdf
